t_sec,POM_5V_IN_mW,POM_5V_GPU_mW,POM_5V_CPU_mW,total_mW
22.376,3009,240,1161,3009
22.482,3009,240,1201,3009
22.587,2969,200,1201,2969
22.693,3165,320,1161,3165
22.798,3009,200,1241,3009
22.904,3124,320,1161,3124
23.009,3049,240,1201,3049
23.115,2969,200,1201,2969
23.221,3049,240,1201,3049
23.326,3009,200,1201,3009
23.432,3165,360,1161,3165
23.537,3009,200,1201,3009
23.643,3089,280,1161,3089
23.749,3044,240,1201,3044
23.854,2969,160,1201,2969
23.960,3084,240,1161,3084
24.065,3009,240,1201,3009
24.171,3165,320,1161,3165
24.278,3009,200,1241,3009
24.384,3084,280,1161,3084
24.489,3049,200,1241,3049
24.595,3124,200,1322,3124
24.700,3124,280,1201,3124
24.806,3009,240,1201,3009
24.912,3124,320,1161,3124
25.018,3009,200,1201,3009
25.123,3049,280,1161,3049
25.229,3009,240,1201,3009
25.334,2969,200,1201,2969
25.440,3124,320,1161,3124
25.547,2969,200,1241,2969
25.653,3124,320,1161,3124
25.758,3049,240,1201,3049
25.864,3044,280,1201,3044
25.969,3044,240,1201,3044
26.075,2969,200,1201,2969
26.180,3165,320,1161,3165
26.286,2969,200,1201,2969
26.391,3084,280,1161,3084
26.498,3049,240,1201,3049
26.604,3205,200,1360,3205
26.710,3124,280,1201,3124
26.815,3009,240,1201,3009
26.921,3165,320,1161,3165
27.027,3009,200,1201,3009
27.132,3084,280,1161,3084
27.238,3009,240,1201,3009
27.344,3009,240,1201,3009
27.450,3089,280,1161,3089
27.555,3009,240,1161,3009
27.661,3124,320,1161,3124
27.766,3009,200,1201,3009
27.871,3044,240,1201,3044
27.977,3009,200,1201,3009
28.083,3009,240,1201,3009
28.189,3124,320,1161,3124
28.294,2969,240,1161,2969
28.400,3124,320,1161,3124
28.505,3049,240,1201,3049
28.611,3009,240,1161,3009
28.716,3049,240,1201,3049
28.822,3165,280,1280,3165
28.928,3165,320,1161,3165
29.034,3089,200,1322,3089
29.140,3084,280,1201,3084
29.245,3089,240,1201,3089
29.351,2969,160,1201,2969
29.457,3084,280,1161,3084
29.563,3084,280,1161,3084
29.668,3165,320,1161,3165
29.774,3004,200,1241,3004
29.879,3084,280,1201,3084
29.985,3009,240,1201,3009
30.090,2969,200,1201,2969
30.196,3084,280,1201,3084
30.302,3084,320,1161,3084
30.407,3124,320,1161,3124
30.513,3004,200,1201,3004
30.619,3084,280,1201,3084
30.724,3009,200,1201,3009
30.830,2969,200,1201,2969
30.935,3124,280,1161,3124
31.041,3009,280,1161,3009
31.146,3165,320,1161,3165
31.253,3009,200,1201,3009
31.359,3049,240,1161,3049
31.464,3009,200,1201,3009
31.571,2969,200,1201,2969
31.677,3124,320,1161,3124
31.783,2969,200,1201,2969
31.888,3124,320,1161,3124
31.994,3049,240,1201,3049
32.099,3009,240,1161,3009
32.205,3009,240,1201,3009
32.311,2969,200,1161,2969
32.417,3165,320,1161,3165
32.522,3009,200,1201,3009
32.628,3124,320,1161,3124
32.734,3049,240,1201,3049
32.839,2969,200,1241,2969
32.945,3084,240,1201,3084
33.050,3009,240,1201,3009
33.158,3165,320,1201,3165
33.263,3165,200,1362,3165
33.369,3084,280,1161,3084
33.474,3044,200,1241,3044
33.581,3044,200,1241,3044
33.687,3124,280,1201,3124
33.794,3009,240,1161,3009
33.899,3124,320,1161,3124
34.005,3009,200,1201,3009
34.110,3084,280,1201,3084
34.217,3049,240,1201,3049
34.323,2969,200,1201,2969
34.429,3124,320,1161,3124
34.534,3009,200,1201,3009
34.640,3124,280,1161,3124
34.746,3049,240,1201,3049
34.852,3084,280,1201,3084
34.957,3049,240,1201,3049
35.063,2969,200,1161,2969
35.168,3165,320,1161,3165
35.275,3009,200,1201,3009
35.381,3084,280,1161,3084
35.486,3049,240,1201,3049
35.591,3009,240,1201,3009
35.697,3049,240,1201,3049
35.804,3009,200,1201,3009
35.910,3165,360,1161,3165
36.016,3009,200,1241,3009
36.121,3084,280,1161,3084
36.227,3044,240,1201,3044
36.332,2969,200,1161,2969
36.438,3089,280,1201,3089
36.544,2969,240,1161,2969
36.649,3124,320,1161,3124
36.755,3009,200,1201,3009
36.861,3089,280,1161,3089
36.966,3009,200,1201,3009
37.072,3009,240,1201,3009
37.177,3084,280,1161,3084
37.283,2969,240,1161,2969
37.389,3049,320,1081,3049
37.495,2969,240,1161,2969
37.601,3049,240,1201,3049
37.706,3124,240,1241,3124
37.812,3049,280,1161,3049
37.918,3205,360,1201,3205
38.024,3049,200,1241,3049
38.129,3124,280,1201,3124
38.235,3049,240,1201,3049
38.340,2929,160,1201,2929
38.446,3049,280,1161,3049
38.552,3084,320,1201,3084
38.658,3165,320,1201,3165
38.765,3049,200,1241,3049
38.871,3084,280,1201,3084
38.976,3049,200,1241,3049
39.082,3009,200,1241,3009
39.188,3124,280,1201,3124
39.293,3009,280,1121,3009
39.399,3165,320,1161,3165
39.505,3049,200,1241,3049
39.610,3044,240,1201,3044
39.716,3049,240,1201,3049
39.822,3009,200,1241,3009
39.927,3165,320,1201,3165
40.033,3009,200,1241,3009
40.139,3165,320,1201,3165
40.244,3044,240,1241,3044
40.350,3009,200,1201,3009
40.456,3084,240,1241,3084
40.562,3205,200,1362,3205
40.668,3165,320,1161,3165
40.774,3049,200,1241,3049
40.879,3165,280,1201,3165
40.986,3049,240,1201,3049
41.091,3049,160,1282,3049
41.197,3124,280,1201,3124
41.303,3049,240,1201,3049
41.408,3165,320,1161,3165
41.514,3049,200,1241,3049
41.620,3124,280,1201,3124
41.726,3049,200,1241,3049
41.831,3009,200,1241,3009
41.937,3124,280,1161,3124
42.043,3004,240,1201,3004
42.148,3205,320,1201,3205
42.255,3165,240,1402,3165
42.361,3044,240,1201,3044
42.467,3089,240,1201,3089
42.572,3009,200,1201,3009
42.678,3165,320,1161,3165
42.784,3009,200,1201,3009
42.889,3124,280,1161,3124
42.995,3089,240,1241,3089
43.101,3009,200,1241,3009
43.207,3084,280,1201,3084
43.312,3049,240,1201,3049
43.418,3205,320,1201,3205
43.524,3049,200,1241,3049
43.630,3089,280,1201,3089
43.735,3049,200,1201,3049
43.842,3049,240,1241,3049
43.948,3124,280,1201,3124
44.054,3044,240,1241,3044
44.160,3165,320,1201,3165
44.266,3044,200,1241,3044
44.372,3084,240,1201,3084
44.478,3049,200,1241,3049
44.583,3205,240,1360,3205
44.689,3205,320,1201,3205
44.795,3124,200,1322,3124
44.901,3165,280,1201,3165
45.006,3084,240,1241,3084
45.112,2969,200,1241,2969
45.218,3084,240,1201,3084
45.324,3084,280,1201,3084
45.429,3205,320,1201,3205
45.535,3049,200,1241,3049
45.640,3124,280,1201,3124
45.746,3044,240,1201,3044
45.852,2969,160,1241,2969
45.958,3089,240,1201,3089
46.063,3124,280,1241,3124
46.169,3165,320,1201,3165
46.274,3049,200,1241,3049
46.380,3124,280,1201,3124
46.486,3044,240,1241,3044
46.592,3009,200,1241,3009
46.698,3124,280,1201,3124
46.804,3084,320,1201,3084
46.910,3165,320,1161,3165
47.016,3009,200,1241,3009
47.121,3084,280,1201,3084
47.227,3049,200,1241,3049
47.333,3009,200,1241,3009
47.439,3124,280,1201,3124
47.544,3004,280,1161,3004
47.650,3165,320,1201,3165
47.755,3044,240,1241,3044
47.861,3049,240,1201,3049
47.967,3049,240,1241,3049
48.072,3009,200,1241,3009
48.178,3165,320,1201,3165
48.284,3009,200,1241,3009
48.390,3165,320,1201,3165
48.495,3084,240,1241,3084
48.601,3004,240,1201,3004
48.707,3044,240,1241,3044
48.812,3009,200,1241,3009
48.919,3245,320,1201,3245
49.026,3165,200,1322,3165
49.131,3165,320,1201,3165
49.237,3124,240,1241,3124
49.344,3049,160,1282,3049
49.450,3124,240,1201,3124
49.555,3044,240,1241,3044
49.661,3165,320,1201,3165
49.766,3049,200,1241,3049
49.872,3124,280,1201,3124
49.978,3049,200,1201,3049
50.084,3009,200,1241,3009
50.189,3124,280,1201,3124
50.295,3049,240,1241,3049
50.401,3165,320,1161,3165
50.506,3049,200,1241,3049
50.612,3124,280,1201,3124
50.718,3049,200,1241,3049
50.823,3009,200,1241,3009
50.929,3165,280,1201,3165
51.035,3009,240,1201,3009
51.140,3165,320,1201,3165
51.246,3049,200,1241,3049
51.352,3084,280,1201,3084
51.458,3049,240,1201,3049
51.564,3049,200,1241,3049
51.670,3245,360,1280,3245
51.775,3049,200,1241,3049
51.881,3165,280,1241,3165
51.987,3084,240,1241,3084
52.092,3009,200,1201,3009
52.198,3124,280,1241,3124
52.304,3049,240,1241,3049
52.409,3205,320,1241,3205
52.515,3049,200,1241,3049
52.620,3084,280,1201,3084
52.726,3049,200,1241,3049
52.832,3049,240,1241,3049
52.937,3165,280,1241,3165
53.043,3084,240,1241,3084
53.149,3165,320,1161,3165
53.255,3049,200,1241,3049
53.360,3084,240,1201,3084
53.466,3049,240,1241,3049
53.572,3084,240,1241,3084
53.679,3165,320,1201,3165
53.785,3009,200,1201,3009
53.890,3165,320,1201,3165
53.996,3049,240,1241,3049
54.102,3089,240,1201,3089
54.207,3049,240,1201,3049
54.313,3009,240,1121,3009
54.419,3124,320,1121,3124
54.525,2929,200,1161,2929
54.631,3084,280,1161,3084
54.738,3009,240,1201,3009
54.844,3009,240,1201,3009
54.949,3049,240,1201,3049
55.055,3049,280,1201,3049
55.161,3165,360,1121,3165
55.267,3009,200,1201,3009
55.373,3084,280,1161,3084
55.478,3009,240,1201,3009
55.584,2929,160,1201,2929
55.690,3089,240,1201,3089
55.796,3044,280,1161,3044
55.902,3165,320,1161,3165
56.008,3009,200,1201,3009
56.114,3205,280,1322,3205
56.220,3009,200,1201,3009
56.325,2969,200,1201,2969
56.431,3124,280,1161,3124
56.537,2969,240,1121,2969
56.643,3124,320,1161,3124
56.748,3049,240,1201,3049
56.854,3044,240,1201,3044
56.959,3049,240,1201,3049
57.065,2969,200,1201,2969
57.170,3165,320,1161,3165
57.276,2969,200,1201,2969
57.381,3124,320,1161,3124
57.487,3049,240,1201,3049
57.592,2969,240,1161,2969
57.699,3049,240,1201,3049
57.806,2969,200,1201,2969
57.911,3165,320,1161,3165
58.017,3009,200,1201,3009
58.122,3124,320,1161,3124
58.227,3044,240,1201,3044
58.333,2929,160,1201,2929
58.439,3044,240,1201,3044
58.545,3009,200,1161,3009
58.650,3165,320,1161,3165
58.757,3009,200,1241,3009
58.863,3124,320,1161,3124
58.968,3044,240,1201,3044
59.074,2929,200,1201,2929
59.179,3049,240,1161,3049
59.285,3009,240,1201,3009
59.391,3124,320,1161,3124
59.497,3009,200,1201,3009
59.604,3084,280,1201,3084
59.710,3009,240,1161,3009
59.816,2969,200,1201,2969
59.923,3084,280,1161,3084
60.030,3049,240,1201,3049
60.135,3165,320,1161,3165
60.242,3009,200,1201,3009
60.348,3245,280,1320,3245
60.453,3044,200,1241,3044
60.559,3084,200,1282,3084
60.665,3165,280,1201,3165
60.770,3044,240,1161,3044
60.876,3165,320,1161,3165
60.982,3049,200,1201,3049
61.088,3084,280,1201,3084
61.194,3049,240,1201,3049
61.301,3009,200,1201,3009
61.406,3165,320,1161,3165
61.512,3009,200,1241,3009
61.617,3124,280,1161,3124
61.723,3044,240,1201,3044
61.829,3084,280,1201,3084
61.935,3084,240,1201,3084
62.041,3009,200,1201,3009
62.147,3165,320,1161,3165
62.253,3009,200,1241,3009
62.358,3124,280,1161,3124
62.464,3049,240,1201,3049
62.570,3044,200,1241,3044
62.675,3044,240,1161,3044
62.781,3044,240,1201,3044
62.888,3245,320,1201,3245
62.995,3049,200,1241,3049
63.100,3165,280,1241,3165
63.206,3084,200,1241,3084
63.312,3049,240,1201,3049
63.417,3124,280,1161,3124
63.523,3044,240,1201,3044
63.629,3285,320,1280,3285
63.735,3044,200,1241,3044
63.840,3044,240,1201,3044
63.946,3049,200,1201,3049
64.051,3044,240,1201,3044
64.157,3165,320,1161,3165
64.263,3009,240,1161,3009
64.369,3124,320,1161,3124
64.476,3049,240,1201,3049
64.582,3044,240,1201,3044
64.687,3049,240,1201,3049
64.792,3044,240,1201,3044
64.898,3165,320,1161,3165
65.004,3009,200,1241,3009
65.110,3165,280,1201,3165
65.215,3049,240,1201,3049
65.321,2929,200,1201,2929
65.427,3044,240,1201,3044
65.533,3084,280,1201,3084
65.639,3165,360,1161,3165
65.744,3044,200,1241,3044
65.850,3044,280,1161,3044
65.955,3049,240,1201,3049
66.060,2969,200,1241,2969
66.166,3089,280,1201,3089
66.271,3124,280,1201,3124
66.377,3165,320,1161,3165
