t_sec,POM_5V_IN_mW,POM_5V_GPU_mW,POM_5V_CPU_mW,total_mW
21.647,7793,4204,1139,7793
21.753,7714,4204,1060,7714
21.859,7793,4204,1100,7793
21.965,7675,4204,1023,7675
22.071,7675,4243,1062,7675
22.177,7675,4243,1021,7675
22.282,7675,4204,1021,7675
22.388,7675,4204,1023,7675
22.494,7675,4204,1023,7675
22.600,7675,4204,1021,7675
22.706,7635,4243,1023,7635
22.812,7675,4243,1023,7675
22.918,7675,4204,1021,7675
23.024,7293,4218,591,7293
23.132,7107,4060,434,7107
23.239,3285,721,761,3285
23.345,2652,200,722,2652
23.451,2612,160,802,2612
23.557,2612,120,882,2612
23.663,2692,120,963,2692
23.769,2612,0,1043,2612
23.875,2652,0,1043,2652
23.982,2768,40,963,2768
