t_sec,POM_5V_IN_mW,POM_5V_GPU_mW,POM_5V_CPU_mW,total_mW
22.249,3084,0,1562,3084
22.355,2969,0,1442,2969
22.461,3009,0,1482,3009
22.567,2969,0,1442,2969
22.673,2969,0,1442,2969
22.779,2969,0,1442,2969
22.885,2969,0,1442,2969
22.991,2969,0,1442,2969
23.096,2969,0,1442,2969
23.202,2969,0,1442,2969
23.308,3084,0,1562,3084
23.414,3049,0,1522,3049
23.520,3009,0,1442,3009
23.626,2969,0,1442,2969
23.732,2969,0,1442,2969
23.838,2969,0,1442,2969
23.944,2969,0,1442,2969
24.050,2969,0,1442,2969
24.156,2969,0,1442,2969
24.262,2969,0,1442,2969
24.368,2969,0,1442,2969
24.474,3004,0,1482,3004
24.580,3124,0,1562,3124
24.686,2969,0,1442,2969
24.792,3004,0,1482,3004
24.898,3049,0,1482,3049
25.004,2969,0,1442,2969
25.110,3009,0,1442,3009
25.216,2929,0,1442,2929
25.322,2969,0,1442,2969
25.428,2969,0,1442,2969
25.533,2969,0,1442,2969
25.639,2969,0,1442,2969
25.745,2969,0,1442,2969
25.851,2969,0,1442,2969
25.957,2969,0,1442,2969
26.063,2969,0,1442,2969
26.169,2969,0,1442,2969
26.275,2969,0,1442,2969
26.381,2969,0,1442,2969
26.487,2969,0,1442,2969
26.593,2969,0,1442,2969
26.699,2969,0,1442,2969
26.805,2969,0,1442,2969
26.910,2969,0,1442,2969
27.016,2969,0,1442,2969
27.122,3009,0,1482,3009
27.228,3124,0,1562,3124
27.334,2969,0,1442,2969
27.440,2969,0,1442,2969
27.546,2969,0,1442,2969
27.652,2969,0,1442,2969
27.758,3009,0,1442,3009
27.864,2969,0,1442,2969
27.970,2969,0,1442,2969
28.076,2969,0,1442,2969
28.182,2969,0,1442,2969
28.288,2969,0,1442,2969
28.393,2969,0,1442,2969
28.499,2969,0,1442,2969
28.605,2969,0,1442,2969
28.711,2969,0,1442,2969
28.817,2969,0,1442,2969
28.923,2969,0,1442,2969
29.029,2969,0,1442,2969
29.134,2969,0,1442,2969
29.240,2969,0,1442,2969
29.346,2969,0,1442,2969
29.452,2969,0,1442,2969
29.558,2969,0,1442,2969
29.664,2969,0,1442,2969
29.770,2969,0,1442,2969
29.876,2969,0,1442,2969
29.982,2969,0,1442,2969
30.088,2969,0,1442,2969
30.194,2969,0,1442,2969
30.299,2969,0,1442,2969
30.405,2969,0,1442,2969
30.511,2969,0,1442,2969
30.617,2969,0,1442,2969
30.723,2969,0,1442,2969
30.829,2969,0,1442,2969
30.935,2969,0,1442,2969
31.041,2969,0,1442,2969
31.147,2969,0,1442,2969
31.253,2969,0,1442,2969
31.359,2969,0,1442,2969
31.465,3165,0,1640,3165
31.571,3009,0,1442,3009
31.677,3049,0,1522,3049
31.783,2969,0,1442,2969
31.889,3009,0,1442,3009
31.995,2969,0,1442,2969
32.101,2969,0,1442,2969
32.207,2969,0,1442,2969
32.312,2969,0,1442,2969
32.418,2969,0,1442,2969
32.524,2969,0,1442,2969
32.630,2969,0,1442,2969
32.736,2969,0,1442,2969
32.842,2969,0,1442,2969
32.948,2969,0,1442,2969
33.054,2969,0,1442,2969
33.159,2969,0,1442,2969
33.265,2969,0,1442,2969
33.371,2969,0,1442,2969
33.477,2969,0,1442,2969
33.583,2969,0,1442,2969
33.689,2969,0,1442,2969
33.795,2969,0,1442,2969
33.901,3009,0,1442,3009
34.007,3084,0,1522,3084
34.113,3009,0,1522,3009
34.219,3009,0,1442,3009
34.325,3009,0,1482,3009
34.431,2969,0,1442,2969
34.537,2969,0,1442,2969
34.642,2889,0,1362,2889
34.748,2969,0,1442,2969
34.854,2969,0,1442,2969
34.960,2969,0,1442,2969
35.066,2969,0,1442,2969
35.172,2969,0,1442,2969
35.278,2969,0,1442,2969
35.384,2969,0,1442,2969
35.490,2969,0,1442,2969
35.596,3009,0,1442,3009
35.702,2969,0,1442,2969
35.808,2969,0,1442,2969
35.914,2969,0,1442,2969
36.020,2969,0,1442,2969
36.125,2969,0,1442,2969
36.231,2969,0,1442,2969
36.337,2969,0,1442,2969
36.444,3044,0,1562,3044
36.549,3009,0,1482,3009
36.655,3084,0,1522,3084
36.761,2969,0,1442,2969
36.867,3009,0,1482,3009
36.973,2969,0,1442,2969
37.079,2969,0,1442,2969
37.185,2969,0,1442,2969
37.291,2969,0,1442,2969
37.397,2969,0,1442,2969
37.502,2969,0,1442,2969
37.608,2969,0,1442,2969
37.714,2969,0,1442,2969
37.820,3009,0,1442,3009
37.926,2969,0,1442,2969
38.032,2969,0,1442,2969
38.138,2969,0,1442,2969
38.244,2969,0,1442,2969
38.350,2969,0,1442,2969
38.456,2969,0,1442,2969
38.562,2969,0,1442,2969
38.667,2969,0,1442,2969
38.773,2969,0,1442,2969
38.879,3004,0,1482,3004
38.985,3084,0,1562,3084
39.091,2969,0,1442,2969
39.197,3009,0,1482,3009
39.303,3004,0,1482,3004
39.408,2969,0,1442,2969
39.514,2969,0,1442,2969
39.620,2969,0,1442,2969
39.726,2969,0,1442,2969
39.832,2969,0,1442,2969
39.938,2969,0,1442,2969
40.043,2969,0,1442,2969
40.149,2969,0,1442,2969
40.255,2969,0,1442,2969
40.361,2969,0,1442,2969
40.467,2969,0,1442,2969
40.573,2969,0,1442,2969
40.679,2969,0,1442,2969
40.785,2969,0,1442,2969
40.891,2969,0,1442,2969
40.997,2969,0,1442,2969
41.103,2969,0,1442,2969
41.208,2969,0,1442,2969
41.314,2969,0,1442,2969
41.420,2969,0,1442,2969
41.526,2969,0,1442,2969
41.632,2969,0,1442,2969
41.738,2969,0,1442,2969
41.844,2969,0,1442,2969
41.950,2969,0,1442,2969
42.056,2969,0,1442,2969
42.162,2969,0,1442,2969
42.268,2969,0,1442,2969
42.373,2969,0,1442,2969
42.479,2969,0,1442,2969
42.585,2969,0,1442,2969
42.691,2969,0,1442,2969
42.797,2969,0,1442,2969
42.903,2969,0,1442,2969
43.009,2969,0,1442,2969
43.115,2969,0,1442,2969
43.221,3009,0,1442,3009
43.326,3009,0,1482,3009
43.432,3044,0,1522,3044
43.538,3044,0,1562,3044
43.644,3009,0,1442,3009
43.750,3009,0,1482,3009
43.856,2969,0,1442,2969
43.962,2969,0,1442,2969
44.068,3009,0,1442,3009
44.174,2969,0,1442,2969
44.279,2969,0,1442,2969
44.385,2969,0,1442,2969
44.491,2969,0,1442,2969
44.597,2969,0,1442,2969
44.703,2969,0,1442,2969
44.809,2969,0,1442,2969
44.915,2969,0,1442,2969
45.021,2969,0,1442,2969
45.127,2969,0,1442,2969
45.233,2969,0,1442,2969
45.339,2969,0,1442,2969
45.445,2969,0,1442,2969
45.551,2969,0,1442,2969
45.657,3009,0,1442,3009
