t_sec,POM_5V_IN_mW,POM_5V_GPU_mW,POM_5V_CPU_mW,total_mW
22.253,2969,0,1442,2969
22.359,2969,0,1442,2969
22.465,3084,0,1522,3084
22.570,2969,0,1442,2969
22.676,3009,0,1442,3009
22.782,3009,0,1482,3009
22.888,2969,0,1442,2969
22.994,2929,0,1402,2929
23.100,2929,0,1442,2929
23.206,2929,0,1402,2929
23.312,2929,0,1402,2929
23.418,2969,0,1442,2969
23.524,2929,0,1442,2929
23.630,2969,0,1402,2969
23.736,2929,0,1402,2929
23.842,2929,0,1442,2929
23.948,2969,0,1442,2969
24.054,2929,0,1442,2929
24.160,2929,0,1402,2929
24.265,2969,0,1442,2969
24.371,2969,0,1442,2969
24.477,2929,0,1402,2929
24.583,2929,0,1402,2929
24.689,2969,0,1442,2969
24.795,2969,0,1442,2969
24.901,2929,0,1402,2929
25.007,2969,0,1442,2969
25.113,2969,0,1442,2969
25.218,2929,0,1442,2929
25.324,2929,0,1442,2929
25.430,2929,0,1402,2929
25.536,2969,0,1442,2969
25.642,2969,0,1442,2969
25.748,2929,0,1402,2929
25.854,2929,0,1402,2929
25.960,2969,0,1442,2969
26.066,2969,0,1442,2969
26.172,2929,0,1402,2929
26.278,2969,0,1442,2969
26.384,2969,0,1442,2969
26.490,2929,0,1442,2929
26.596,2929,0,1402,2929
26.701,2969,0,1402,2969
26.807,3049,0,1482,3049
26.913,3049,0,1482,3049
27.019,3124,0,1602,3124
27.125,2969,0,1442,2969
27.231,2969,0,1442,2969
27.337,2969,0,1442,2969
27.443,2929,0,1402,2929
27.549,2929,0,1402,2929
27.655,2969,0,1442,2969
27.761,2929,0,1442,2929
27.867,2929,0,1402,2929
27.973,2929,0,1442,2929
28.079,2969,0,1442,2969
28.185,2929,0,1402,2929
28.291,2929,0,1402,2929
28.397,2969,0,1442,2969
28.503,2969,0,1442,2969
28.609,2929,0,1442,2929
28.715,2929,0,1402,2929
28.821,2969,0,1442,2969
28.926,2969,0,1442,2969
29.032,2969,0,1442,2969
29.138,2929,0,1402,2929
29.244,2969,0,1402,2969
29.350,3165,0,1642,3165
29.456,2969,0,1442,2969
29.562,3049,0,1482,3049
29.668,2969,0,1442,2969
29.774,3009,0,1442,3009
29.879,3009,0,1442,3009
29.986,2969,0,1402,2969
30.092,2969,0,1442,2969
30.197,2929,0,1402,2929
30.303,2929,0,1402,2929
30.409,2929,0,1442,2929
30.515,2969,0,1442,2969
30.621,2969,0,1402,2969
30.727,2929,0,1402,2929
30.833,2929,0,1402,2929
30.939,2969,0,1442,2969
31.045,2969,0,1442,2969
31.151,2929,0,1402,2929
31.257,2929,0,1442,2929
31.363,2929,0,1442,2929
31.469,2969,0,1442,2969
31.575,2969,0,1402,2969
31.681,2929,0,1402,2929
31.787,2969,0,1402,2969
31.893,2969,0,1442,2969
31.998,2929,0,1402,2929
32.104,2969,0,1442,2969
32.210,2929,0,1402,2929
32.316,2929,0,1402,2929
32.422,2929,0,1402,2929
32.528,2969,0,1442,2969
32.634,2969,0,1442,2969
32.740,2929,0,1442,2929
32.846,2929,0,1402,2929
32.952,2969,0,1442,2969
33.058,2969,0,1442,2969
33.164,2929,0,1402,2929
33.270,2929,0,1402,2929
33.376,2969,0,1442,2969
33.482,2969,0,1442,2969
33.588,2969,0,1442,2969
33.693,2969,0,1442,2969
33.799,3124,0,1562,3124
33.905,2969,0,1442,2969
34.011,3009,0,1482,3009
34.117,3009,0,1482,3009
34.223,2969,0,1442,2969
34.329,2969,0,1442,2969
34.435,2969,0,1442,2969
34.541,2929,0,1402,2929
34.646,2969,0,1442,2969
34.752,2969,0,1442,2969
34.858,2929,0,1442,2929
34.964,2969,0,1442,2969
35.070,2969,0,1442,2969
35.175,2929,0,1442,2929
35.281,2969,0,1402,2969
35.387,2969,0,1402,2969
35.493,2929,0,1442,2929
35.599,2929,0,1442,2929
35.705,2929,0,1402,2929
35.810,2929,0,1402,2929
35.916,2969,0,1402,2969
36.022,2929,0,1402,2929
36.128,2969,0,1402,2969
36.234,2969,0,1442,2969
36.340,2969,0,1442,2969
36.446,2969,0,1442,2969
36.552,2929,0,1442,2929
36.657,2929,0,1442,2929
36.763,2969,0,1442,2969
36.870,3084,0,1562,3084
36.975,3009,0,1442,3009
37.081,2969,0,1402,2969
37.187,2969,0,1402,2969
37.293,2969,0,1402,2969
37.399,2929,0,1442,2929
37.505,2929,0,1442,2929
37.610,2969,0,1442,2969
