t_sec,POM_5V_IN_mW,POM_5V_GPU_mW,POM_5V_CPU_mW,total_mW
101.808,7898,4315,1137,7898
101.914,7898,4322,1098,7898
102.021,7898,4283,1098,7898
102.127,7937,4276,1137,7937
102.233,7937,4315,1137,7937
102.340,7898,4315,1139,7898
102.446,7898,4276,1139,7898
102.552,7898,4315,1139,7898
102.658,7898,4276,1137,7898
102.765,7898,4315,1137,7898
102.871,7898,4315,1137,7898
102.977,7898,4315,1137,7898
103.083,7898,4315,1137,7898
103.189,7898,4283,1137,7898
103.295,7898,4315,1098,7898
103.401,7898,4315,1100,7898
103.508,7898,4276,1137,7898
103.613,7898,4276,1098,7898
103.719,7898,4276,1098,7898
103.825,7898,4276,1100,7898
103.931,7898,4315,1098,7898
104.037,7898,4315,1137,7898
104.143,7898,4315,1137,7898
104.248,7898,4315,1098,7898
104.354,8042,4315,1255,8042
104.460,7937,4315,1137,7937
104.566,7898,4315,1137,7898
104.672,7937,4315,1176,7937
104.778,8042,4315,1294,8042
104.884,7937,4315,1139,7937
104.990,7937,4315,1139,7937
105.096,7937,4315,1139,7937
105.202,7898,4315,1139,7898
105.307,7898,4315,1137,7898
105.413,7898,4315,1137,7898
105.519,7937,4315,1137,7937
105.625,7898,4315,1098,7898
105.731,7898,4322,1137,7898
105.837,7937,4276,1137,7937
105.942,7937,4315,1137,7937
106.048,7937,4276,1139,7937
106.154,7937,4276,1139,7937
106.260,7937,4276,1139,7937
106.366,7898,4315,1139,7898
106.472,7859,4315,1139,7859
106.578,7898,4315,1137,7898
106.683,7898,4315,1137,7898
106.789,7898,4315,1139,7898
106.895,7898,4315,1137,7898
107.001,7898,4315,1137,7898
107.107,8121,4276,1294,8121
107.213,7898,4315,1139,7898
107.319,7977,4315,1176,7977
107.425,7898,4315,1137,7898
107.531,7937,4276,1137,7937
107.636,7937,4276,1137,7937
107.742,7937,4283,1137,7937
107.848,7898,4322,1137,7898
107.954,7898,4315,1139,7898
108.059,7898,4322,1139,7898
108.165,7898,4315,1137,7898
108.271,7898,4315,1137,7898
108.377,7898,4322,1139,7898
108.483,7937,4315,1137,7937
108.588,7898,4315,1137,7898
108.694,7898,4315,1137,7898
108.800,7937,4322,1137,7937
108.906,7937,4315,1137,7937
109.012,7937,4315,1137,7937
109.118,7898,4315,1139,7898
109.223,7937,4315,1139,7937
109.329,7937,4276,1137,7937
109.435,7937,4276,1139,7937
109.541,7937,4276,1137,7937
109.646,7780,4283,982,7780
109.756,7293,4290,512,7293
109.862,4697,1831,756,4697
109.969,3049,400,841,3049
110.075,2768,200,802,2768
110.181,2688,160,842,2688
110.287,2688,160,842,2688
110.393,2728,40,1083,2728
110.499,2728,0,1123,2728
110.606,2768,40,1041,2768
110.711,2849,40,882,2849
